match_id,date,team1,team2,venue,toss_winner,toss_decision,innings,batting_team,bowling_team,over,ball,batsman,bowler,runs,extras,total_runs,wicket,player_out,dismissal_type,striker_strike_rate,bowler_economy,match_result,winner
70,2023-04-05,PBKS,RR,Ahmedabad,PBKS,bat,1,PBKS,RR,10,2,Player_42,Player_66,5,1,6,0,None,None,130.98,5.67,loss,PBKS
24,2023-05-09,PBKS,RCB,Chennai,PBKS,field,2,PBKS,RCB,20,6,Player_76,Player_22,5,2,7,1,Player_20,bowled,110.05,7.95,win,RCB
69,2023-05-07,RR,CSK,Delhi,RR,field,1,CSK,RR,8,6,Player_28,Player_38,1,1,2,1,Player_1,caught,66.04,7.06,loss,CSK
33,2023-05-08,RCB,PBKS,Bangalore,RCB,field,2,PBKS,RCB,15,1,Player_52,Player_98,4,2,6,1,Player_19,run out,98.11,6.48,win,PBKS
27,2023-05-25,PBKS,LSG,Delhi,LSG,field,1,LSG,PBKS,14,2,Player_29,Player_53,3,0,3,0,None,None,64.96,7.56,win,PBKS
11,2023-05-15,RR,DC,Ahmedabad,DC,bat,1,RR,DC,17,4,Player_58,Player_80,1,0,1,0,None,None,190.75,9.4,win,DC
34,2023-04-20,KKR,GT,Bangalore,GT,field,1,GT,KKR,1,3,Player_17,Player_20,4,2,6,0,None,None,90.84,6.78,win,KKR
71,2023-05-22,SRH,CSK,Mumbai,CSK,field,2,SRH,CSK,12,4,Player_100,Player_65,3,2,5,0,None,None,172.47,7.65,win,CSK
6,2023-04-20,SRH,GT,Delhi,GT,field,2,GT,SRH,2,4,Player_98,Player_80,5,1,6,0,None,None,72.34,7.33,win,GT
23,2023-05-13,DC,RR,Bangalore,DC,field,2,DC,RR,5,6,Player_83,Player_49,0,0,0,0,None,None,51.88,7.97,loss,RR
46,2023-05-16,SRH,PBKS,Bangalore,SRH,bat,1,SRH,PBKS,10,2,Player_90,Player_98,3,0,3,0,None,None,93.45,10.3,win,SRH
22,2023-04-19,MI,PBKS,Ahmedabad,PBKS,field,1,PBKS,MI,13,6,Player_19,Player_27,4,2,6,0,None,None,172.15,7.05,loss,PBKS
41,2023-05-07,LSG,DC,Delhi,LSG,field,2,LSG,DC,5,5,Player_40,Player_67,5,0,5,0,None,None,83.79,5.31,loss,LSG
66,2023-03-31,MI,DC,Delhi,MI,field,1,MI,DC,9,5,Player_89,Player_70,2,0,2,0,None,None,51.56,11.95,win,DC
48,2023-05-28,LSG,GT,Mumbai,LSG,field,1,LSG,GT,5,1,Player_92,Player_38,4,0,4,1,Player_42,bowled,149.8,11.47,win,GT
6,2023-04-09,RCB,KKR,Delhi,KKR,bat,2,RCB,KKR,10,1,Player_5,Player_89,5,0,5,0,None,None,92.71,9.88,loss,RCB
52,2023-04-20,DC,GT,Bangalore,GT,field,1,GT,DC,20,4,Player_57,Player_80,1,1,2,0,None,None,137.4,6.31,win,DC
68,2023-05-04,DC,RR,Mumbai,RR,field,1,RR,DC,5,2,Player_28,Player_8,3,0,3,0,None,None,55.58,8.36,win,DC
43,2023-05-18,RCB,DC,Mumbai,DC,bat,2,DC,RCB,12,3,Player_31,Player_27,5,0,5,0,None,None,139.4,6.68,win,RCB
29,2023-05-12,GT,KKR,Bangalore,KKR,field,1,GT,KKR,13,6,Player_75,Player_69,5,1,6,0,None,None,66.19,11.03,win,KKR
70,2023-04-13,MI,CSK,Delhi,MI,bat,1,CSK,MI,1,6,Player_44,Player_65,3,0,3,0,None,None,109.68,5.21,win,CSK
65,2023-05-20,CSK,GT,Mumbai,CSK,bat,1,CSK,GT,2,2,Player_17,Player_30,5,0,5,0,None,None,185.71,10.57,win,GT
63,2023-04-28,RCB,RR,Mumbai,RCB,bat,2,RCB,RR,16,4,Player_8,Player_45,4,2,6,0,None,None,147.08,10.48,loss,RCB
37,2023-05-26,LSG,RCB,Delhi,RCB,field,1,LSG,RCB,16,2,Player_55,Player_4,4,2,6,1,Player_9,run out,181.64,11.58,win,RCB
66,2023-04-12,RR,DC,Chennai,DC,field,2,DC,RR,5,4,Player_72,Player_53,5,0,5,0,None,None,90.94,11.21,win,DC
63,2023-05-11,RCB,RR,Delhi,RCB,field,1,RCB,RR,19,4,Player_46,Player_98,2,0,2,0,None,None,130.48,9.0,loss,RR
13,2023-04-25,LSG,KKR,Mumbai,KKR,bat,1,KKR,LSG,3,1,Player_95,Player_48,1,1,2,0,None,None,130.06,6.5,loss,KKR
8,2023-04-28,RR,DC,Delhi,DC,bat,2,DC,RR,14,3,Player_29,Player_87,3,0,3,0,None,None,132.31,9.59,win,DC
29,2023-04-01,KKR,GT,Delhi,GT,field,2,KKR,GT,6,2,Player_49,Player_77,5,2,7,0,None,None,58.14,11.89,loss,KKR
7,2023-05-18,DC,RCB,Ahmedabad,RCB,bat,1,RCB,DC,17,5,Player_82,Player_41,6,0,6,1,Player_31,bowled,135.0,9.41,loss,DC
41,2023-04-11,MI,DC,Ahmedabad,DC,bat,2,DC,MI,7,4,Player_9,Player_100,5,0,5,0,None,None,66.04,8.09,win,MI
64,2023-04-29,SRH,LSG,Ahmedabad,LSG,field,2,LSG,SRH,16,2,Player_46,Player_62,0,0,0,0,None,None,68.14,11.25,loss,LSG
44,2023-04-20,MI,RCB,Mumbai,MI,field,2,MI,RCB,16,2,Player_87,Player_65,5,0,5,1,Player_22,run out,81.78,11.45,win,MI
9,2023-05-10,KKR,PBKS,Mumbai,PBKS,field,2,KKR,PBKS,15,4,Player_29,Player_28,1,1,2,0,None,None,198.37,10.17,loss,KKR
65,2023-03-31,LSG,GT,Ahmedabad,GT,bat,2,LSG,GT,5,6,Player_79,Player_29,1,1,2,0,None,None,53.2,8.13,win,LSG
23,2023-05-06,RCB,MI,Ahmedabad,MI,bat,1,RCB,MI,10,5,Player_28,Player_50,5,2,7,0,None,None,110.78,6.76,loss,RCB
65,2023-04-23,RCB,PBKS,Bangalore,PBKS,field,1,RCB,PBKS,19,5,Player_14,Player_6,6,1,7,0,None,None,191.03,9.9,win,RCB
25,2023-04-20,LSG,SRH,Chennai,LSG,bat,2,SRH,LSG,20,3,Player_42,Player_20,4,0,4,1,Player_100,run out,132.31,7.83,win,SRH
18,2023-04-12,PBKS,MI,Chennai,MI,bat,1,MI,PBKS,16,6,Player_74,Player_49,4,2,6,0,None,None,195.37,7.73,loss,MI
16,2023-04-20,LSG,CSK,Ahmedabad,LSG,bat,1,LSG,CSK,8,4,Player_31,Player_26,4,2,6,0,None,None,133.65,10.79,win,CSK
29,2023-05-17,RCB,DC,Ahmedabad,DC,bat,2,DC,RCB,11,5,Player_5,Player_55,4,2,6,0,None,None,94.21,5.07,win,DC
52,2023-04-17,RCB,CSK,Bangalore,CSK,field,1,CSK,RCB,17,4,Player_22,Player_45,5,2,7,0,None,None,125.82,10.59,win,CSK
46,2023-04-19,DC,SRH,Bangalore,DC,field,1,DC,SRH,10,3,Player_100,Player_78,1,2,3,0,None,None,127.16,10.24,loss,SRH
47,2023-05-10,KKR,LSG,Bangalore,KKR,bat,2,LSG,KKR,6,3,Player_39,Player_73,4,1,5,0,None,None,112.13,9.71,win,KKR
45,2023-04-19,RCB,GT,Delhi,RCB,bat,1,RCB,GT,13,1,Player_49,Player_43,3,2,5,1,Player_26,caught,107.01,8.5,win,GT
7,2023-05-18,GT,MI,Delhi,GT,field,2,GT,MI,10,3,Player_82,Player_8,3,1,4,0,None,None,119.81,8.94,loss,GT
68,2023-05-24,RR,LSG,Ahmedabad,RR,bat,2,RR,LSG,6,5,Player_79,Player_56,5,1,6,0,None,None,128.86,5.79,loss,RR
73,2023-05-16,RCB,GT,Ahmedabad,RCB,field,1,GT,RCB,13,1,Player_55,Player_8,1,0,1,0,None,None,61.47,10.18,loss,RCB
36,2023-05-18,KKR,PBKS,Chennai,KKR,bat,1,KKR,PBKS,17,6,Player_20,Player_72,4,0,4,0,None,None,131.87,10.3,loss,PBKS
15,2023-04-07,GT,RCB,Chennai,RCB,bat,1,GT,RCB,8,2,Player_89,Player_22,3,1,4,0,None,None,175.74,7.39,win,GT
45,2023-05-04,RCB,DC,Mumbai,DC,field,1,RCB,DC,13,5,Player_26,Player_68,0,2,2,0,None,None,133.87,5.69,loss,RCB
23,2023-05-25,PBKS,SRH,Chennai,SRH,bat,2,PBKS,SRH,19,1,Player_1,Player_78,5,2,7,0,None,None,125.56,11.02,loss,SRH
39,2023-04-19,RR,SRH,Mumbai,RR,field,2,RR,SRH,8,5,Player_71,Player_96,1,1,2,0,None,None,55.1,8.42,loss,RR
13,2023-05-20,MI,RCB,Bangalore,MI,bat,1,MI,RCB,17,3,Player_94,Player_8,6,1,7,0,None,None,80.75,9.95,win,RCB
69,2023-05-13,DC,KKR,Bangalore,DC,bat,2,DC,KKR,10,1,Player_7,Player_45,5,1,6,0,None,None,170.69,6.27,win,DC
38,2023-04-04,MI,PBKS,Mumbai,PBKS,field,1,MI,PBKS,13,1,Player_56,Player_85,2,0,2,0,None,None,114.46,8.56,loss,PBKS
6,2023-04-22,GT,CSK,Ahmedabad,GT,field,1,GT,CSK,14,1,Player_28,Player_49,0,1,1,0,None,None,128.14,5.57,loss,GT
6,2023-03-31,SRH,MI,Ahmedabad,SRH,bat,2,SRH,MI,8,3,Player_71,Player_38,5,1,6,0,None,None,199.4,11.82,win,MI
10,2023-05-22,SRH,RCB,Delhi,SRH,bat,2,SRH,RCB,14,2,Player_35,Player_11,4,1,5,1,Player_8,bowled,65.82,11.31,win,RCB
55,2023-05-05,RCB,LSG,Bangalore,LSG,field,2,RCB,LSG,3,1,Player_81,Player_63,6,2,8,0,None,None,50.55,10.5,loss,LSG
3,2023-04-08,PBKS,GT,Delhi,GT,field,2,PBKS,GT,1,2,Player_49,Player_35,4,2,6,0,None,None,114.09,9.78,loss,PBKS
36,2023-05-04,LSG,DC,Bangalore,DC,field,1,DC,LSG,11,4,Player_75,Player_13,1,2,3,0,None,None,124.68,7.62,win,DC
19,2023-04-30,DC,PBKS,Delhi,DC,bat,1,DC,PBKS,3,2,Player_66,Player_14,1,1,2,0,None,None,151.2,5.92,loss,DC
56,2023-04-10,RCB,KKR,Delhi,RCB,bat,1,KKR,RCB,11,5,Player_16,Player_24,6,2,8,0,None,None,58.02,8.73,win,KKR
2,2023-05-10,RCB,KKR,Bangalore,KKR,field,1,RCB,KKR,8,3,Player_18,Player_10,0,1,1,0,None,None,182.37,7.36,win,KKR
62,2023-04-08,RR,GT,Mumbai,RR,bat,2,GT,RR,3,1,Player_69,Player_94,2,2,4,0,None,None,180.72,8.61,win,RR
31,2023-05-27,RCB,GT,Chennai,RCB,bat,1,GT,RCB,20,1,Player_62,Player_73,6,2,8,1,Player_20,bowled,158.02,11.52,loss,RCB
54,2023-04-30,LSG,MI,Bangalore,MI,field,2,MI,LSG,18,1,Player_12,Player_66,5,2,7,0,None,None,162.69,5.83,loss,LSG
49,2023-05-25,DC,SRH,Chennai,DC,bat,1,SRH,DC,1,4,Player_68,Player_61,0,0,0,0,None,None,104.75,6.32,win,SRH
18,2023-04-05,LSG,RCB,Chennai,LSG,field,2,RCB,LSG,13,4,Player_48,Player_21,4,0,4,0,None,None,177.78,7.54,loss,LSG
14,2023-04-10,CSK,RR,Delhi,CSK,field,2,CSK,RR,8,2,Player_63,Player_24,5,1,6,1,Player_18,bowled,80.0,10.54,win,CSK
15,2023-04-20,PBKS,DC,Ahmedabad,PBKS,bat,2,PBKS,DC,19,1,Player_95,Player_69,5,2,7,0,None,None,170.94,10.01,win,PBKS
56,2023-05-30,DC,SRH,Bangalore,SRH,field,2,DC,SRH,13,3,Player_72,Player_14,0,0,0,0,None,None,116.21,11.32,win,DC
4,2023-04-27,LSG,CSK,Chennai,CSK,bat,2,CSK,LSG,19,6,Player_43,Player_73,6,2,8,1,Player_71,caught,109.99,7.95,win,LSG
67,2023-04-22,GT,MI,Bangalore,GT,field,1,GT,MI,13,1,Player_2,Player_75,2,1,3,0,None,None,167.06,8.22,loss,GT
10,2023-05-08,DC,KKR,Mumbai,KKR,bat,1,KKR,DC,2,4,Player_3,Player_61,2,2,4,1,Player_52,caught,84.32,8.01,win,DC
37,2023-05-15,RR,RCB,Bangalore,RCB,bat,2,RR,RCB,3,3,Player_19,Player_47,4,2,6,0,None,None,150.45,11.64,win,RR
74,2023-04-14,RR,DC,Ahmedabad,DC,field,2,RR,DC,14,1,Player_51,Player_95,2,2,4,0,None,None,107.63,11.83,win,DC
30,2023-04-27,DC,MI,Ahmedabad,MI,bat,1,MI,DC,17,4,Player_4,Player_31,6,0,6,0,None,None,78.36,9.04,win,MI
34,2023-04-07,LSG,RR,Delhi,LSG,bat,2,LSG,RR,14,2,Player_25,Player_21,2,2,4,0,None,None,198.97,9.74,win,LSG
71,2023-05-27,PBKS,CSK,Mumbai,PBKS,field,2,PBKS,CSK,19,4,Player_96,Player_24,0,2,2,0,None,None,157.64,11.52,win,CSK
59,2023-04-09,SRH,RCB,Ahmedabad,SRH,field,2,SRH,RCB,15,1,Player_100,Player_67,6,2,8,0,None,None,135.47,9.27,win,SRH
51,2023-04-12,GT,CSK,Delhi,GT,bat,2,GT,CSK,4,3,Player_88,Player_67,0,0,0,0,None,None,89.59,10.9,win,GT
24,2023-05-28,DC,SRH,Bangalore,DC,bat,2,DC,SRH,10,6,Player_85,Player_5,4,0,4,0,None,None,133.75,10.78,win,DC
55,2023-04-25,PBKS,DC,Delhi,DC,field,1,PBKS,DC,6,1,Player_82,Player_90,2,1,3,0,None,None,118.9,8.0,loss,PBKS
52,2023-05-04,LSG,PBKS,Delhi,LSG,bat,1,PBKS,LSG,1,4,Player_91,Player_99,2,1,3,0,None,None,161.03,9.12,win,PBKS
23,2023-04-10,SRH,RCB,Bangalore,RCB,bat,1,RCB,SRH,8,5,Player_75,Player_23,2,1,3,0,None,None,132.44,6.66,win,RCB
29,2023-04-29,KKR,DC,Delhi,DC,field,1,KKR,DC,6,1,Player_95,Player_54,3,2,5,0,None,None,129.53,5.38,win,KKR
58,2023-04-23,RR,RCB,Mumbai,RR,field,1,RCB,RR,7,4,Player_23,Player_44,5,0,5,1,Player_57,caught,162.1,6.97,win,RCB
27,2023-05-23,GT,RCB,Mumbai,GT,bat,1,RCB,GT,16,3,Player_98,Player_71,6,0,6,0,None,None,124.44,5.88,loss,GT
2,2023-05-26,KKR,PBKS,Bangalore,KKR,field,1,PBKS,KKR,5,2,Player_55,Player_84,5,0,5,0,None,None,65.07,7.97,loss,KKR
10,2023-04-16,MI,GT,Mumbai,MI,field,2,GT,MI,18,6,Player_50,Player_38,4,0,4,0,None,None,146.14,8.13,win,MI
73,2023-05-01,MI,PBKS,Bangalore,PBKS,bat,1,PBKS,MI,1,5,Player_17,Player_37,0,1,1,0,None,None,63.52,7.38,loss,MI
41,2023-05-16,PBKS,RR,Chennai,PBKS,bat,2,RR,PBKS,9,2,Player_50,Player_26,3,2,5,0,None,None,195.19,8.5,win,RR
34,2023-05-06,GT,PBKS,Ahmedabad,PBKS,field,2,GT,PBKS,12,3,Player_36,Player_4,6,2,8,0,None,None,67.96,8.34,win,PBKS
48,2023-04-12,SRH,MI,Mumbai,SRH,field,1,MI,SRH,18,4,Player_58,Player_41,0,2,2,0,None,None,82.82,8.61,win,MI
57,2023-04-07,PBKS,GT,Delhi,GT,field,2,GT,PBKS,8,6,Player_56,Player_73,4,0,4,1,Player_35,run out,91.58,5.8,loss,GT
35,2023-05-15,PBKS,DC,Delhi,PBKS,bat,1,PBKS,DC,8,6,Player_93,Player_15,2,1,3,0,None,None,81.08,5.79,win,PBKS
39,2023-05-18,SRH,CSK,Mumbai,SRH,bat,2,CSK,SRH,14,4,Player_65,Player_52,2,2,4,0,None,None,140.71,6.13,loss,CSK
52,2023-03-31,DC,LSG,Bangalore,DC,field,1,DC,LSG,1,2,Player_74,Player_47,1,0,1,0,None,None,90.46,10.61,win,LSG
55,2023-05-28,DC,RCB,Mumbai,DC,bat,2,RCB,DC,13,4,Player_50,Player_59,6,1,7,0,None,None,194.0,6.86,win,DC
74,2023-04-09,KKR,LSG,Mumbai,KKR,bat,1,LSG,KKR,19,5,Player_38,Player_57,3,0,3,0,None,None,83.14,6.34,loss,KKR
51,2023-04-25,KKR,GT,Ahmedabad,KKR,field,1,KKR,GT,15,1,Player_6,Player_8,3,2,5,0,None,None,147.64,5.44,win,KKR
71,2023-03-31,KKR,SRH,Chennai,SRH,bat,2,SRH,KKR,9,5,Player_72,Player_80,5,0,5,0,None,None,54.19,8.04,loss,SRH
39,2023-05-06,LSG,GT,Ahmedabad,GT,bat,1,LSG,GT,18,5,Player_89,Player_13,1,1,2,0,None,None,159.26,9.09,win,LSG
22,2023-05-14,RR,SRH,Ahmedabad,RR,field,1,RR,SRH,12,3,Player_68,Player_93,0,1,1,0,None,None,65.17,9.81,loss,RR
21,2023-04-09,GT,KKR,Chennai,KKR,bat,2,GT,KKR,10,1,Player_97,Player_56,1,2,3,0,None,None,148.21,5.76,win,GT
62,2023-04-27,RCB,RR,Bangalore,RR,bat,1,RCB,RR,18,4,Player_34,Player_45,0,0,0,0,None,None,129.97,7.19,win,RCB
65,2023-05-12,KKR,CSK,Delhi,CSK,bat,1,CSK,KKR,2,2,Player_10,Player_37,3,1,4,0,None,None,130.45,11.98,win,CSK
55,2023-04-05,LSG,RR,Mumbai,LSG,field,1,RR,LSG,15,6,Player_91,Player_14,6,1,7,0,None,None,181.58,8.51,win,LSG
4,2023-05-20,DC,CSK,Bangalore,CSK,field,1,CSK,DC,7,5,Player_69,Player_45,4,0,4,0,None,None,84.88,7.1,loss,CSK
44,2023-03-31,LSG,MI,Chennai,LSG,field,2,MI,LSG,5,1,Player_80,Player_7,0,1,1,0,None,None,70.88,5.22,loss,MI
6,2023-05-15,SRH,GT,Delhi,SRH,field,1,GT,SRH,16,2,Player_33,Player_13,0,2,2,0,None,None,130.09,10.63,loss,GT
52,2023-05-17,MI,LSG,Chennai,MI,field,1,MI,LSG,15,2,Player_5,Player_88,0,1,1,0,None,None,94.47,6.0,loss,LSG
10,2023-05-04,LSG,RCB,Delhi,RCB,bat,2,LSG,RCB,1,1,Player_30,Player_4,5,1,6,0,None,None,87.62,9.31,win,RCB
28,2023-04-14,CSK,SRH,Delhi,SRH,bat,1,SRH,CSK,3,2,Player_59,Player_19,2,2,4,0,None,None,101.93,8.19,win,CSK
29,2023-05-17,RR,RCB,Mumbai,RR,field,2,RCB,RR,1,3,Player_44,Player_21,6,1,7,0,None,None,53.66,5.49,loss,RR
37,2023-05-17,SRH,MI,Delhi,SRH,bat,2,SRH,MI,8,5,Player_51,Player_53,2,0,2,0,None,None,94.25,10.43,loss,MI
72,2023-05-28,DC,RCB,Bangalore,RCB,field,1,DC,RCB,8,6,Player_38,Player_15,2,1,3,0,None,None,158.26,8.79,loss,RCB
1,2023-05-08,RR,KKR,Mumbai,KKR,field,2,RR,KKR,20,4,Player_62,Player_19,4,0,4,0,None,None,93.55,9.86,win,RR
30,2023-05-22,RR,GT,Mumbai,GT,field,2,RR,GT,19,1,Player_70,Player_69,6,2,8,0,None,None,105.57,7.55,loss,GT
57,2023-04-02,MI,CSK,Delhi,CSK,field,2,MI,CSK,18,1,Player_36,Player_71,4,1,5,0,None,None,171.27,10.59,win,MI
45,2023-05-13,CSK,DC,Bangalore,DC,field,2,CSK,DC,19,1,Player_44,Player_3,3,2,5,0,None,None,136.81,9.4,win,DC
30,2023-05-21,RCB,RR,Delhi,RCB,field,2,RR,RCB,19,1,Player_19,Player_31,2,1,3,0,None,None,121.93,9.78,win,RCB
42,2023-03-31,DC,RCB,Bangalore,DC,bat,1,RCB,DC,14,4,Player_96,Player_73,6,1,7,0,None,None,80.14,6.82,loss,RCB
36,2023-04-03,SRH,GT,Chennai,GT,field,1,SRH,GT,12,4,Player_92,Player_7,6,0,6,0,None,None,158.05,9.88,win,GT
4,2023-04-09,MI,RR,Chennai,RR,field,2,RR,MI,12,5,Player_32,Player_2,3,2,5,0,None,None,161.87,9.78,loss,MI
27,2023-05-22,DC,RCB,Mumbai,RCB,bat,2,RCB,DC,3,5,Player_68,Player_70,4,1,5,1,Player_55,caught,91.31,10.82,win,RCB
51,2023-05-10,PBKS,RR,Mumbai,RR,field,2,PBKS,RR,12,3,Player_91,Player_5,1,2,3,0,None,None,51.53,10.07,win,PBKS
34,2023-04-10,RR,LSG,Chennai,LSG,bat,1,RR,LSG,7,3,Player_57,Player_18,0,0,0,0,None,None,131.79,7.56,win,RR
39,2023-04-11,KKR,RCB,Chennai,KKR,bat,1,KKR,RCB,10,4,Player_55,Player_86,1,0,1,0,None,None,62.94,6.24,loss,RCB
42,2023-05-06,DC,PBKS,Ahmedabad,DC,bat,1,DC,PBKS,19,1,Player_22,Player_23,1,1,2,0,None,None,85.88,7.75,loss,DC
28,2023-04-13,KKR,SRH,Ahmedabad,SRH,field,1,KKR,SRH,7,3,Player_9,Player_75,1,2,3,0,None,None,169.6,5.42,win,SRH
5,2023-04-02,MI,RR,Ahmedabad,RR,bat,1,RR,MI,11,5,Player_82,Player_82,3,2,5,0,None,None,71.89,6.34,win,MI
38,2023-05-30,LSG,DC,Delhi,LSG,bat,2,DC,LSG,10,5,Player_55,Player_24,0,0,0,0,None,None,183.51,9.86,loss,LSG
16,2023-05-03,GT,DC,Mumbai,GT,bat,2,DC,GT,5,6,Player_21,Player_67,2,2,4,0,None,None,139.34,10.92,win,DC
70,2023-05-15,MI,KKR,Bangalore,KKR,bat,2,MI,KKR,9,3,Player_8,Player_47,6,1,7,0,None,None,160.38,8.33,win,KKR
11,2023-04-24,GT,KKR,Chennai,KKR,bat,2,KKR,GT,1,5,Player_7,Player_73,4,1,5,0,None,None,92.5,8.04,win,KKR
58,2023-04-10,SRH,PBKS,Chennai,PBKS,bat,2,SRH,PBKS,15,2,Player_50,Player_24,3,1,4,0,None,None,169.79,9.92,win,SRH
60,2023-05-16,LSG,RCB,Ahmedabad,RCB,field,1,RCB,LSG,17,1,Player_84,Player_33,6,2,8,0,None,None,140.12,10.16,win,RCB
56,2023-04-03,CSK,LSG,Mumbai,CSK,field,1,CSK,LSG,6,2,Player_44,Player_67,4,0,4,0,None,None,108.65,5.41,win,LSG
19,2023-05-03,MI,GT,Delhi,MI,field,1,MI,GT,1,6,Player_46,Player_25,3,2,5,1,Player_71,caught,72.86,6.12,loss,GT
9,2023-05-12,SRH,KKR,Delhi,SRH,field,1,SRH,KKR,4,6,Player_30,Player_42,1,1,2,0,None,None,85.5,10.94,win,KKR
41,2023-05-24,MI,CSK,Mumbai,CSK,field,2,CSK,MI,17,5,Player_56,Player_64,2,1,3,0,None,None,75.49,9.59,loss,MI
42,2023-04-15,LSG,CSK,Chennai,LSG,bat,1,CSK,LSG,2,5,Player_24,Player_91,2,2,4,0,None,None,90.71,7.09,win,CSK
33,2023-04-13,CSK,SRH,Chennai,SRH,bat,1,SRH,CSK,17,6,Player_22,Player_49,0,2,2,0,None,None,95.59,5.39,win,SRH
12,2023-04-25,KKR,PBKS,Mumbai,PBKS,bat,2,KKR,PBKS,16,5,Player_55,Player_9,5,2,7,0,None,None,184.59,10.36,win,PBKS
65,2023-05-09,RR,CSK,Mumbai,RR,bat,2,RR,CSK,4,4,Player_51,Player_8,0,2,2,0,None,None,61.51,11.91,loss,CSK
17,2023-05-24,RCB,MI,Chennai,MI,bat,2,MI,RCB,12,2,Player_38,Player_65,0,0,0,0,None,None,162.65,7.17,win,RCB
11,2023-04-20,GT,KKR,Mumbai,GT,bat,1,GT,KKR,11,4,Player_48,Player_1,4,2,6,0,None,None,99.17,8.22,loss,KKR
36,2023-05-26,SRH,PBKS,Bangalore,SRH,field,2,PBKS,SRH,14,2,Player_52,Player_49,0,0,0,1,Player_18,caught,144.62,5.21,loss,SRH
25,2023-04-16,RCB,DC,Chennai,DC,field,1,RCB,DC,12,3,Player_42,Player_15,0,0,0,0,None,None,157.15,7.82,win,RCB
18,2023-05-01,DC,KKR,Ahmedabad,DC,field,2,KKR,DC,12,4,Player_86,Player_34,5,0,5,0,None,None,108.65,5.59,win,DC
17,2023-04-13,DC,RCB,Chennai,DC,bat,2,RCB,DC,1,3,Player_97,Player_4,0,0,0,0,None,None,191.34,6.96,loss,RCB
20,2023-05-11,LSG,GT,Mumbai,LSG,field,2,GT,LSG,9,1,Player_38,Player_98,3,1,4,0,None,None,103.79,8.2,win,LSG
72,2023-05-19,RR,RCB,Ahmedabad,RCB,field,2,RR,RCB,20,2,Player_55,Player_66,5,0,5,0,None,None,111.47,9.52,win,RR
44,2023-05-12,DC,KKR,Ahmedabad,DC,field,1,KKR,DC,8,4,Player_22,Player_6,2,1,3,0,None,None,56.95,11.85,win,DC
1,2023-04-04,PBKS,DC,Bangalore,PBKS,bat,2,PBKS,DC,3,4,Player_18,Player_19,2,2,4,0,None,None,189.21,5.42,loss,DC
31,2023-05-13,LSG,GT,Delhi,GT,field,2,GT,LSG,7,6,Player_81,Player_39,0,2,2,0,None,None,120.2,6.47,win,GT
9,2023-05-17,LSG,RR,Delhi,RR,bat,1,LSG,RR,9,2,Player_90,Player_33,6,0,6,1,Player_66,run out,155.68,6.32,loss,LSG
10,2023-04-26,KKR,DC,Mumbai,DC,field,2,KKR,DC,2,3,Player_30,Player_67,0,1,1,0,None,None,85.39,6.87,win,KKR
18,2023-04-01,KKR,RCB,Ahmedabad,RCB,field,1,RCB,KKR,9,6,Player_7,Player_15,4,2,6,0,None,None,150.33,7.02,loss,RCB
70,2023-05-21,MI,GT,Delhi,MI,field,1,MI,GT,8,2,Player_82,Player_32,3,1,4,0,None,None,164.44,7.17,win,MI
32,2023-05-18,DC,SRH,Bangalore,SRH,bat,2,SRH,DC,10,4,Player_9,Player_29,4,2,6,0,None,None,184.19,7.01,win,SRH
4,2023-04-26,CSK,SRH,Bangalore,SRH,bat,1,CSK,SRH,4,2,Player_60,Player_77,6,0,6,0,None,None,84.98,10.22,win,SRH
4,2023-05-13,MI,SRH,Ahmedabad,MI,field,1,MI,SRH,16,5,Player_47,Player_2,4,1,5,0,None,None,59.92,9.48,win,MI
54,2023-04-06,DC,RCB,Chennai,RCB,field,2,DC,RCB,13,4,Player_47,Player_7,2,0,2,1,Player_45,bowled,137.71,11.59,win,RCB
12,2023-04-18,RCB,RR,Chennai,RCB,field,1,RCB,RR,14,4,Player_62,Player_30,0,1,1,0,None,None,69.08,9.4,loss,RCB
13,2023-04-08,MI,RCB,Chennai,RCB,bat,1,MI,RCB,15,5,Player_28,Player_13,0,0,0,0,None,None,129.61,10.04,win,MI
42,2023-04-05,RCB,DC,Delhi,RCB,field,2,RCB,DC,12,3,Player_41,Player_31,0,0,0,0,None,None,62.34,11.94,loss,DC
48,2023-04-24,SRH,RR,Bangalore,RR,field,2,SRH,RR,4,2,Player_83,Player_19,1,0,1,0,None,None,131.73,6.67,loss,RR
65,2023-05-02,RR,DC,Delhi,DC,field,1,RR,DC,12,4,Player_77,Player_60,4,0,4,0,None,None,156.96,8.48,loss,RR
53,2023-05-24,LSG,KKR,Mumbai,LSG,bat,2,KKR,LSG,16,5,Player_53,Player_34,3,2,5,0,None,None,65.88,7.15,win,LSG
71,2023-04-18,PBKS,SRH,Delhi,SRH,field,2,PBKS,SRH,7,6,Player_72,Player_92,1,0,1,0,None,None,57.6,10.33,win,SRH
65,2023-05-09,KKR,LSG,Delhi,KKR,field,1,KKR,LSG,15,6,Player_85,Player_97,1,2,3,0,None,None,173.13,10.64,win,LSG
34,2023-05-03,PBKS,KKR,Mumbai,PBKS,field,1,KKR,PBKS,19,1,Player_20,Player_46,3,0,3,0,None,None,96.07,6.96,loss,KKR
58,2023-05-03,GT,CSK,Chennai,CSK,bat,1,CSK,GT,20,6,Player_91,Player_65,2,2,4,0,None,None,162.08,9.66,loss,CSK
